path,historical_target_diagnostics,fresh_target_diagnostics,other_fresh_parser_diagnostics,other_fresh_PostValidate_diagnostics,new_normalized_diagnostics,sha256_committed,sha256_after_runtime,verdict
common/journal_entries/00_german_unification.txt,5,0,0,0,0,30A3F3356AA43060C0E8D315DDF34D8D304680290134E0212AE6AEB852C8F239,30A3F3356AA43060C0E8D315DDF34D8D304680290134E0212AE6AEB852C8F239,PASS_PINNING_RUNTIME
common/journal_entries/00_grand_exhibition.txt,1,0,0,0,0,270AD440AA9BED24AB928BCAD15C41B7025F546A8C12C29714EEB6268583A452,270AD440AA9BED24AB928BCAD15C41B7025F546A8C12C29714EEB6268583A452,PASS_PINNING_RUNTIME
common/journal_entries/00_hawaii.txt,2,0,0,0,0,8864B51247A3381677FEAC3B34BF87DD631A534B9FBC91A97AC7B6E86DB7D4BA,8864B51247A3381677FEAC3B34BF87DD631A534B9FBC91A97AC7B6E86DB7D4BA,PASS_PINNING_RUNTIME
common/journal_entries/00_ig_agendas.txt,1,0,0,0,0,DD8D9563B68CF78B0B4FE895858A732FE7BA3F28D64DAE90ED405ECCEE135C71,DD8D9563B68CF78B0B4FE895858A732FE7BA3F28D64DAE90ED405ECCEE135C71,PASS_PINNING_RUNTIME
common/journal_entries/00_impose_law.txt,1,0,0,0,0,A5ADF8191149AA332CB65D818AADE2228349ED1B7D10D4E5D057FE748BD407F1,A5ADF8191149AA332CB65D818AADE2228349ED1B7D10D4E5D057FE748BD407F1,PASS_PINNING_RUNTIME
common/journal_entries/00_indian_removal.txt,1,0,0,0,0,7721EC92A61552D9632728EBD34AD0D6D17894ECF603C762CDF22D74785C07A4,7721EC92A61552D9632728EBD34AD0D6D17894ECF603C762CDF22D74785C07A4,PASS_PINNING_RUNTIME
common/journal_entries/00_krakatoa.txt,1,0,0,0,0,053C5ED7BA6A5C44005F900749F8D72A78B420D8E4CF850224A04383A8A33550,053C5ED7BA6A5C44005F900749F8D72A78B420D8E4CF850224A04383A8A33550,PASS_PINNING_RUNTIME
common/journal_entries/00_land_reclamation.txt,1,0,0,0,0,40B2BC46FD1A522F7D617995238B3A883750845F41292DB2BE06547A3B6C51BD,40B2BC46FD1A522F7D617995238B3A883750845F41292DB2BE06547A3B6C51BD,PASS_PINNING_RUNTIME
common/journal_entries/00_manifest_destiny.txt,2,0,0,0,0,44D882A983404270008832841A6381EB3E36E7E070C005DFEE6A68D7A238A9B6,44D882A983404270008832841A6381EB3E36E7E070C005DFEE6A68D7A238A9B6,PASS_PINNING_RUNTIME
common/journal_entries/00_meiji_restoration.txt,6,0,0,2,0,4066221939FFE27A222A0BCE6DADA9FA20E701028C8795FE88C3B40F6EE59EFE,4066221939FFE27A222A0BCE6DADA9FA20E701028C8795FE88C3B40F6EE59EFE,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/00_negotiation_quests_je.txt,7,0,0,0,0,1F4190BC1AC0CEDDB23A8A877058CE3201086F357563DB89A2CD379ADCED3641,1F4190BC1AC0CEDDB23A8A877058CE3201086F357563DB89A2CD379ADCED3641,PASS_PINNING_RUNTIME
common/journal_entries/00_niger_river.txt,1,0,0,0,0,99583D938E13615C8A31BB4F1B6FBA31D62203F9D3A428B108D2109C9D3870DA,99583D938E13615C8A31BB4F1B6FBA31D62203F9D3A428B108D2109C9D3870DA,PASS_PINNING_RUNTIME
common/journal_entries/00_opium_wars.txt,2,0,0,0,0,167CD0056ABDAC54EB10EDE02C587DAC8CCDA6DC5EB716B54DD31B5EF00D2DC0,167CD0056ABDAC54EB10EDE02C587DAC8CCDA6DC5EB716B54DD31B5EF00D2DC0,PASS_PINNING_RUNTIME
common/journal_entries/00_patagonia.txt,1,0,0,0,0,1F5CB73B9DE8738BD58CD4E9C6B925F2CE3B53FC210466C3C999B75007A9CF24,1F5CB73B9DE8738BD58CD4E9C6B925F2CE3B53FC210466C3C999B75007A9CF24,PASS_PINNING_RUNTIME
common/journal_entries/00_peoples_springtime_je.txt,2,0,0,3,0,9B3B89C35D0455E46188C648A434D108B2223E0C5EC2BAC20974F4DBEBBC7656,9B3B89C35D0455E46188C648A434D108B2223E0C5EC2BAC20974F4DBEBBC7656,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/00_plague.txt,1,0,0,0,0,967C55E4AF3EAB7612391FDC556BF98293B6F49E5C0612540E0CC89A3C3DF488,967C55E4AF3EAB7612391FDC556BF98293B6F49E5C0612540E0CC89A3C3DF488,PASS_PINNING_RUNTIME
common/journal_entries/00_player_objectives_economic_dominance.txt,10,0,0,0,0,75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927,75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927,PASS_PINNING_RUNTIME
common/journal_entries/00_player_objectives_egalitarian_society.txt,6,0,0,0,0,752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A,752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A,PASS_PINNING_RUNTIME
common/journal_entries/00_player_objectives_great_game.txt,17,0,0,0,0,72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89,72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89,PASS_PINNING_RUNTIME
common/journal_entries/00_player_objectives_hegemon.txt,11,0,0,1,0,6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B,6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/00_red_scare.txt,1,0,0,0,0,87EADC16E6FB6ECA0C2F954CE1DBDBAD07955A0727B56F5B078A75C01493F0CE,87EADC16E6FB6ECA0C2F954CE1DBDBAD07955A0727B56F5B078A75C01493F0CE,PASS_PINNING_RUNTIME
common/journal_entries/00_request_recognition.txt,1,0,0,0,0,7309FBC8315F20DDDBE804F58CF94AE91A63E9D62B9DDD45AD6910FA67E0045B,7309FBC8315F20DDDBE804F58CF94AE91A63E9D62B9DDD45AD6910FA67E0045B,PASS_PINNING_RUNTIME
common/journal_entries/00_reunify_china.txt,1,0,0,0,0,CEE69EDBC8BD4FE9575D385B4393124AC6602F91C1F320050F237F0131FED377,CEE69EDBC8BD4FE9575D385B4393124AC6602F91C1F320050F237F0131FED377,PASS_PINNING_RUNTIME
common/journal_entries/00_scramble_for_africa.txt,1,0,0,0,0,8C441B825BDEB11EC25D0814917CA3293599893B0BC84869F57DD18E5796951C,8C441B825BDEB11EC25D0814917CA3293599893B0BC84869F57DD18E5796951C,PASS_PINNING_RUNTIME
common/journal_entries/00_seminole_wars.txt,1,0,0,0,0,ABFEBCA9EABC4BFAE0BB6E76AA9452647BEBC3057D351910E9D31309E84B9C07,ABFEBCA9EABC4BFAE0BB6E76AA9452647BEBC3057D351910E9D31309E84B9C07,PASS_PINNING_RUNTIME
common/journal_entries/00_standard_of_living.txt,1,0,0,0,0,76F931B1DF74300C9CC9703EAE609CAAF4F90AC30BCC81AB0D997578536C530B,76F931B1DF74300C9CC9703EAE609CAAF4F90AC30BCC81AB0D997578536C530B,PASS_PINNING_RUNTIME
common/journal_entries/00_strike_je.txt,1,0,0,0,0,0E793CD4F05F739593AC56FD87DC19CBAE52915BC3A871E9683EBB8A79BDD3E4,0E793CD4F05F739593AC56FD87DC19CBAE52915BC3A871E9683EBB8A79BDD3E4,PASS_PINNING_RUNTIME
common/journal_entries/00_suffragists.txt,1,0,0,0,0,404E9376152F50C6C40D2F6886A1D69CF022FC851AB14FB3CF4053E807A0241E,404E9376152F50C6C40D2F6886A1D69CF022FC851AB14FB3CF4053E807A0241E,PASS_PINNING_RUNTIME
common/journal_entries/00_taiping.txt,4,0,0,0,0,2034BA0ABB93A7C4FDCCB4003CF30A4633738DA81170EDC3F266C6C4DFA50141,2034BA0ABB93A7C4FDCCB4003CF30A4633738DA81170EDC3F266C6C4DFA50141,PASS_PINNING_RUNTIME
common/journal_entries/00_trade_route_event_missions.txt,4,0,0,0,0,17FA2D0EC53B5D19F39341E7E98A8F506E4BFA27327CE5DDE04FC21A4436EC33,17FA2D0EC53B5D19F39341E7E98A8F506E4BFA27327CE5DDE04FC21A4436EC33,PASS_PINNING_RUNTIME
common/journal_entries/00_turtle_island.txt,1,0,0,0,0,9B0B99611A32209DF3617C0A099F2FFEB52B7A2D16BFCC6996A989B6F7BBE15C,9B0B99611A32209DF3617C0A099F2FFEB52B7A2D16BFCC6996A989B6F7BBE15C,PASS_PINNING_RUNTIME
common/journal_entries/00_tutorial.txt,52,0,0,1,0,282FB8A24F404874FA905F5E9E9187627102114BF0F6F72D744E63A2407E6885,282FB8A24F404874FA905F5E9E9187627102114BF0F6F72D744E63A2407E6885,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/00_veiled_protectorate.txt,1,0,0,0,0,4E5416113B5DBA8059D1F39B68D7DEAFCD52A7181C55FF1248EC9B1C2CF20524,4E5416113B5DBA8059D1F39B68D7DEAFCD52A7181C55FF1248EC9B1C2CF20524,PASS_PINNING_RUNTIME
common/journal_entries/00_victoria.txt,1,0,0,0,0,B55646BD41D0A8C0DD9DD0486A185F7E701222F15AA917B9ECD77B561625E6AB,B55646BD41D0A8C0DD9DD0486A185F7E701222F15AA917B9ECD77B561625E6AB,PASS_PINNING_RUNTIME
common/journal_entries/00_warlord_china.txt,1,0,0,0,0,B450CE6B18E39E15E317442E15F2E6DCF1FE8EC43672F77CBACADD91395F4021,B450CE6B18E39E15E317442E15F2E6DCF1FE8EC43672F77CBACADD91395F4021,PASS_PINNING_RUNTIME
common/journal_entries/00_west_america.txt,1,0,0,0,0,ED15B734FDDE9CBD390EF943CB90F2BEEC11A60F51A2BE66F3ACAA4098FAC654,ED15B734FDDE9CBD390EF943CB90F2BEEC11A60F51A2BE66F3ACAA4098FAC654,PASS_PINNING_RUNTIME
common/journal_entries/00_zanzibar.txt,2,0,0,0,0,03E4C7A3C2E8668B3AF351CCA8078D4313F545F453BB4C04FDB58525A6402B98,03E4C7A3C2E8668B3AF351CCA8078D4313F545F453BB4C04FDB58525A6402B98,PASS_PINNING_RUNTIME
common/journal_entries/01_algeria.txt,4,0,0,0,0,229F2D1F0048F66C90E211608CD14E4FD63719219F4BA12CB39D31D81F9776A8,229F2D1F0048F66C90E211608CD14E4FD63719219F4BA12CB39D31D81F9776A8,PASS_PINNING_RUNTIME
common/journal_entries/01_dreyfus_affair.txt,1,0,0,0,0,2C6119470940964721AE01E4B24D5F8A2DBFF0F54F9F60129EB5F4259DF98F0A,2C6119470940964721AE01E4B24D5F8A2DBFF0F54F9F60129EB5F4259DF98F0A,PASS_PINNING_RUNTIME
common/journal_entries/01_french_monarchism.txt,2,0,3,0,0,702D9BD9C303DC6656143879DE26F7C83C33D8FE0EFE2C50B8B2076CE6C4F0FF,702D9BD9C303DC6656143879DE26F7C83C33D8FE0EFE2C50B8B2076CE6C4F0FF,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/01_hispaniola.txt,1,0,0,0,0,5C4C240A28F2885786E3B03F7DCF79304CC02525289A19C310358BDB6A311248,5C4C240A28F2885786E3B03F7DCF79304CC02525289A19C310358BDB6A311248,PASS_PINNING_RUNTIME
common/journal_entries/01_indochina.txt,1,0,0,0,0,2EA7CBC1757CAC7DE668D4594F9F7B6ADA22797D4FC2B4ABB999E9BB09DCF43E,2EA7CBC1757CAC7DE668D4594F9F7B6ADA22797D4FC2B4ABB999E9BB09DCF43E,PASS_PINNING_RUNTIME
common/journal_entries/01_krakow.txt,1,0,0,0,0,098790CB02BE59406F0666B0BE31CEB95125BFF6646ACD12329A5588300CCF41,098790CB02BE59406F0666B0BE31CEB95125BFF6646ACD12329A5588300CCF41,PASS_PINNING_RUNTIME
common/journal_entries/01_natural_borders_of_france.txt,2,0,0,0,0,33750CC263550A3A67CD8702ECEC0EF38894A2BF652A292ACB12E61632955C27,33750CC263550A3A67CD8702ECEC0EF38894A2BF652A292ACB12E61632955C27,PASS_PINNING_RUNTIME
common/journal_entries/01_nihilism.txt,1,0,0,0,0,94ECC16CCD32B5C250D78A0F50DB7F902C2AB75E0FBB6E56E80987818B9AF4BD,94ECC16CCD32B5C250D78A0F50DB7F902C2AB75E0FBB6E56E80987818B9AF4BD,PASS_PINNING_RUNTIME
common/journal_entries/01_paris_commune.txt,2,0,1,0,0,69E24EC0FD0C2F07164AD6492CD9F4694879F1EA639B84900BCDEA20A5FF6199,69E24EC0FD0C2F07164AD6492CD9F4694879F1EA639B84900BCDEA20A5FF6199,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/01_silkworm_diseases.txt,1,0,0,0,0,9E6D5C90C530998C915CEA127751CA0DE767C0B24AAFE556A656F94F4AC559AE,9E6D5C90C530998C915CEA127751CA0DE767C0B24AAFE556A656F94F4AC559AE,PASS_PINNING_RUNTIME
common/journal_entries/02_acre_dispute.txt,1,0,0,0,0,CE80D7CCBB66C01122C148EF11797076EFC806C73195044E6B423B58839B2B8C,CE80D7CCBB66C01122C148EF11797076EFC806C73195044E6B423B58839B2B8C,PASS_PINNING_RUNTIME
common/journal_entries/02_amazonas.txt,1,0,0,0,0,D42D606838DE1DE1F998F57DCFD6D6121FC85AD4B16CB81334BFAA4E4E45EE04,D42D606838DE1DE1F998F57DCFD6D6121FC85AD4B16CB81334BFAA4E4E45EE04,PASS_PINNING_RUNTIME
common/journal_entries/02_brazil_navy.txt,1,0,0,2,0,91F3CAAA14E174CBD1A5AAE4A7B1BB4488A089539AB0132A2D7F70EA8FFDBBE9,91F3CAAA14E174CBD1A5AAE4A7B1BB4488A089539AB0132A2D7F70EA8FFDBBE9,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/02_brazilian_nation_building.txt,1,0,0,0,0,F83841541DC8386C0831E4758AE900FD3AC20F230D2B59DE3DEA763EA3FBA58C,F83841541DC8386C0831E4758AE900FD3AC20F230D2B59DE3DEA763EA3FBA58C,PASS_PINNING_RUNTIME
common/journal_entries/02_brazilian_slavery.txt,2,0,0,0,0,0A796C64D652E3939DE03F538BA2E14C863D099B04BE2937C4D506EFB84426DB,0A796C64D652E3939DE03F538BA2E14C863D099B04BE2937C4D506EFB84426DB,PASS_PINNING_RUNTIME
common/journal_entries/02_caudillo.txt,1,0,0,0,0,56DD875FBD7AB2744233E522A175D094DD2DD9612FD1A808ABA9C8BCF5B21059,56DD875FBD7AB2744233E522A175D094DD2DD9612FD1A808ABA9C8BCF5B21059,PASS_PINNING_RUNTIME
common/journal_entries/02_coffee_and_milk.txt,2,0,0,0,0,66E0F7F02BD79F683FD4489E70B9CC1C5246BDEE997D49471E4BD6E0A3EDC307,66E0F7F02BD79F683FD4489E70B9CC1C5246BDEE997D49471E4BD6E0A3EDC307,PASS_PINNING_RUNTIME
common/journal_entries/02_cristo_redentor.txt,1,0,0,0,0,E226FE9178BAB0F5660670D4D3A5D40372552DDFDEE255E76A19E9F9AC0254EE,E226FE9178BAB0F5660670D4D3A5D40372552DDFDEE255E76A19E9F9AC0254EE,PASS_PINNING_RUNTIME
common/journal_entries/02_gran_colombia.txt,3,0,0,0,0,A6F1925247136AB175A35E59A5084A7FB615CF96DC3D0056086998F923555A1D,A6F1925247136AB175A35E59A5084A7FB615CF96DC3D0056086998F923555A1D,PASS_PINNING_RUNTIME
common/journal_entries/02_paraguay.txt,4,0,0,0,0,99CC52566A0963DAC7DB7873C53A120D933983303FA723CE32FB6C85D0D9AAC7,99CC52566A0963DAC7DB7873C53A120D933983303FA723CE32FB6C85D0D9AAC7,PASS_PINNING_RUNTIME
common/journal_entries/02_pedro_brazil.txt,3,0,1,0,0,81D4C81CD2DBE8B3F4094CFE5072B2A7729BBF591877EA5D9667A81D681576C7,81D4C81CD2DBE8B3F4094CFE5072B2A7729BBF591877EA5D9667A81D681576C7,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/02_positivism.txt,1,0,0,0,0,C9C9963D09E2F04A7619AC456D47176AAAD6FAC023BC73DB775F4B345471425A,C9C9963D09E2F04A7619AC456D47176AAAD6FAC023BC73DB775F4B345471425A,PASS_PINNING_RUNTIME
common/journal_entries/02_south_america_migration.txt,3,0,0,0,0,04CF77749684B72C460EBDAC05CD8CDB5AB273B342DBB3128CE6E9031F263702,04CF77749684B72C460EBDAC05CD8CDB5AB273B342DBB3128CE6E9031F263702,PASS_PINNING_RUNTIME
common/journal_entries/02_south_american_national_identity.txt,2,0,0,0,0,3DA4A2A9185DFC8D1BB2731802D590A6EEFB708A0DCAB5EB2AB8C1140D4812AB,3DA4A2A9185DFC8D1BB2731802D590A6EEFB708A0DCAB5EB2AB8C1140D4812AB,PASS_PINNING_RUNTIME
common/journal_entries/02_vargas.txt,2,0,0,0,0,198049D9605F877E6AD41AAD3171E2BF444EF4A739910A35C870671681121539,198049D9605F877E6AD41AAD3171E2BF444EF4A739910A35C870671681121539,PASS_PINNING_RUNTIME
common/journal_entries/03_eastern_frontier.txt,1,0,0,0,0,8068CD49C701306AAFBA2765A171920CBC713392D1D0789545FBD86D9647C377,8068CD49C701306AAFBA2765A171920CBC713392D1D0789545FBD86D9647C377,PASS_PINNING_RUNTIME
common/journal_entries/03_korea.txt,2,0,5,0,0,8BD11B8E39FADCFE63F7270535D84B58C4F2ABB65805DDFB027906527E6C4F8E,8BD11B8E39FADCFE63F7270535D84B58C4F2ABB65805DDFB027906527E6C4F8E,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/03_lobbies.txt,4,0,0,0,0,DFB70ACE268E0260308A9C091684072D093720E3256071E37B678C119F2EEB6D,DFB70ACE268E0260308A9C091684072D093720E3256071E37B678C119F2EEB6D,PASS_PINNING_RUNTIME
common/journal_entries/03_russia.txt,12,0,0,0,0,825FBB15BE1131BF67D62480F06D81713EED485FC4CFA8C7554272735637F052,825FBB15BE1131BF67D62480F06D81713EED485FC4CFA8C7554272735637F052,PASS_PINNING_RUNTIME
common/journal_entries/03_tibetan_expedition.txt,1,0,0,0,0,06B009AAA31899FE4758FFCB37CC07FC1C9C7FEBDFBA17D88762ADE49467A770,06B009AAA31899FE4758FFCB37CC07FC1C9C7FEBDFBA17D88762ADE49467A770,PASS_PINNING_RUNTIME
common/journal_entries/04_communal_divides.txt,1,0,0,0,0,5D38C1EC405B3CDDDAC5A26E1710703A51CEEC0C4E2AB5BCCFDA488D58C4B724,5D38C1EC405B3CDDDAC5A26E1710703A51CEEC0C4E2AB5BCCFDA488D58C4B724,PASS_PINNING_RUNTIME
common/journal_entries/04_dravidian_movement.txt,1,0,0,0,0,384AD22D74D132B2E14F1E4C3FDC3CA6CD026A0E9A27381FC6AD5426B0F675F0,384AD22D74D132B2E14F1E4C3FDC3CA6CD026A0E9A27381FC6AD5426B0F675F0,PASS_PINNING_RUNTIME
common/journal_entries/04_imperialism_of_promise.txt,1,0,0,2,0,EF5200E0B9E7A58AF904C73CDD82F3CC4009FFE0CA9364952F793AB4F3E2A682,EF5200E0B9E7A58AF904C73CDD82F3CC4009FFE0CA9364952F793AB4F3E2A682,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/04_india_british_dictates.txt,4,0,0,0,0,BE9FC03619946E632A20AE15EE9B66249D7C9FE8E65B102963AB3E195C709ED7,BE9FC03619946E632A20AE15EE9B66249D7C9FE8E65B102963AB3E195C709ED7,PASS_PINNING_RUNTIME
common/journal_entries/04_india_home_rule.txt,2,0,0,0,0,4C35F800185A4661D0B092822DD8CA37F2BE706EF31F4414E9A59E46C7922B17,4C35F800185A4661D0B092822DD8CA37F2BE706EF31F4414E9A59E46C7922B17,PASS_PINNING_RUNTIME
common/journal_entries/04_india_nationalism.txt,1,0,0,0,0,68D4944036755F6EA61CD9F4CCAA4BDB3D27D2B3975CE2FD354B3AB500C22931,68D4944036755F6EA61CD9F4CCAA4BDB3D27D2B3975CE2FD354B3AB500C22931,PASS_PINNING_RUNTIME
common/journal_entries/04_india_non_cooperation.txt,1,0,0,2,0,A697D95414E03ED3F7E010E771F11E19636D45CD8BAECD312FCE510AB432CA1F,A697D95414E03ED3F7E010E771F11E19636D45CD8BAECD312FCE510AB432CA1F,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/04_indian_famines.txt,1,0,0,0,0,F7BD76538FE9D9342B5522531F746752F696E6342276891C2F24F0FA5BD536A6,F7BD76538FE9D9342B5522531F746752F696E6342276891C2F24F0FA5BD536A6,PASS_PINNING_RUNTIME
common/journal_entries/04_indian_federation.txt,1,0,0,0,0,5FCA14A911AA1D8BD8794F2A348A9235F73727558E15485B4E28217883BA9F26,5FCA14A911AA1D8BD8794F2A348A9235F73727558E15485B4E28217883BA9F26,PASS_PINNING_RUNTIME
common/journal_entries/04_mughals.txt,1,0,0,0,0,663F7276660930C3294769DEDB9A3F6678F0127A95D0FADEE1826C446B100502,663F7276660930C3294769DEDB9A3F6678F0127A95D0FADEE1826C446B100502,PASS_PINNING_RUNTIME
common/journal_entries/04_princely_states.txt,1,0,0,0,0,3D9B1BBE97AAA3621E22BB56813C3501E9433539BAB692A36EB5FF3CD2530CFA,3D9B1BBE97AAA3621E22BB56813C3501E9433539BAB692A36EB5FF3CD2530CFA,PASS_PINNING_RUNTIME
common/journal_entries/04_sikh_empire.txt,1,0,0,0,0,0074B52992403404504BD3C3DD860D23578FE1514D68E9DEED93C2C1FC15366F,0074B52992403404504BD3C3DD860D23578FE1514D68E9DEED93C2C1FC15366F,PASS_PINNING_RUNTIME
common/journal_entries/04_victoria_terminus.txt,1,0,0,0,0,87637E25CE512E3FD17BC46D04EBAFAFF5BD7F794F69368C9F1D22B989C586BC,87637E25CE512E3FD17BC46D04EBAFAFF5BD7F794F69368C9F1D22B989C586BC,PASS_PINNING_RUNTIME
common/journal_entries/05_austria_journal_entries.txt,2,0,0,0,0,4D64F02D8C5778A412B60EBDE880463217E35845B0F458E8D021B8FAC08AC268,4D64F02D8C5778A412B60EBDE880463217E35845B0F458E8D021B8FAC08AC268,PASS_PINNING_RUNTIME
common/journal_entries/05_austrian_fascism.txt,1,0,0,4,0,07E0C98C4DB9FB6DAAE1F441C883C84268A8617F635F093FEBF463F83F5EBB8D,07E0C98C4DB9FB6DAAE1F441C883C84268A8617F635F093FEBF463F83F5EBB8D,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/05_balkan_wars.txt,2,0,0,0,0,8D961CDA6BDD00003ADDC263D088EFC70A741E16B80D66CB964665813FD4A506,8D961CDA6BDD00003ADDC263D088EFC70A741E16B80D66CB964665813FD4A506,PASS_PINNING_RUNTIME
common/journal_entries/05_bulgaria_je.txt,1,0,0,0,0,1365E64A0C1A86D7AFC26F11D763627959972312997FBACD0ADD107E457CCC8C,1365E64A0C1A86D7AFC26F11D763627959972312997FBACD0ADD107E457CCC8C,PASS_PINNING_RUNTIME
