state_region,country_at_1836_if_relevant,solar_salt_potential,rock_salt_potential,starting_buildings,maximum_output_estimate,notes
STATE_BANGKOK,SIA,0,8,mine:1:SIA:lagab_asia.txt,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BASQUE_COUNTRY,SPC,0,7,NONE,current_pm=140|max_tech=525,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BAVARIA,BAV,0,20,mine:2:BAV:lagab_europe.txt,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BEIJING,CHI,80,0,pan:30:CHI:lagab_asia.txt,current_pm=800|max_tech=800,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BEIRA,POR,0,10,NONE,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BOSNIA,TUR,8,0,NONE,current_pm=80|max_tech=80,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BRITTANY,FRA,35,0,pan:2:FRA:lagab_europe.txt,current_pm=350|max_tech=350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_BULGARIA,TUR,10,0,pan:1:TUR:lagab_europe.txt,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CALIFORNIA,MEX,60,0,NONE,current_pm=600|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CAMBODIA,CAM|KLO|SIA,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CAPE_COLONY,NAM|SAF,25,0,NONE,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CATALONIA,SPA|SPC,2,8,pan:1:SPA:lagab_europe.txt|mine:1:SPA:lagab_europe.txt,current_pm=180|max_tech=620,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CEARA,BRZ,30,0,pan:1:BRZ:lagab_americas.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CHAD,BOR|TBI|WAD,0,8,NONE,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CHELYABINSK,KZH|OZH|RUS,0,15,NONE,current_pm=300|max_tech=1125,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CHIAPAS,MEX|UCA,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CHIHUAHUA,MEX,0,25,NONE,current_pm=500|max_tech=1875,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CHUGOKU,JAP,10,0,pan:5:JAP:lagab_asia.txt,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_CROATIA,CRO,15,0,pan:2:CRO:lagab_europe.txt,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_DAHOMEY,BRG|DAH,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_DALMATIA,AUS,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_DOBRUDJA,RUS|TUR,12,0,pan:1:TUR:lagab_europe.txt,current_pm=120|max_tech=120,Potential is a level ceiling; current/max assume full employment and inputs
STATE_EASTERN_CAPE,SAF|XHO,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_EAST_ANGLIA,GBR,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_EAST_JAVA,DEI,35,0,pan:1:DEI:lagab_asia.txt,current_pm=350|max_tech=350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ECUADOR,ECU,25,0,NONE,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ELBE,BRE|HAM|HAN,0,25,NONE,current_pm=500|max_tech=1875,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ERITREA,AWS|EGY,30,0,pan:1:EGY:lagab_africa.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ERZURUM,TUR,0,8,NONE,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ESTREMADURA,POR,0,10,mine:1:POR:lagab_europe.txt,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_FEZ,MOR,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_FORMOSA,CHI,20,0,pan:1:CHI:lagab_asia.txt,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_FRANCHE_COMTE,FRA,0,10,mine:2:FRA:lagab_europe.txt,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_FRIESLAND,NET,0,5,NONE,current_pm=100|max_tech=375,Potential is a level ceiling; current/max assume full employment and inputs
STATE_FUJIAN,CHI,10,0,pan:2:CHI:lagab_asia.txt,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_GANSU,CHI,0,10,NONE,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_GONDER,AWS|BGM|GJM|QWR|TGR,0,10,NONE,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_GUANGDONG,CHI|POR,20,0,pan:2:CHI:lagab_asia.txt,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_GUATEMALA,GBR|UCA,25,0,NONE,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_GUERRERO,MEX,25,0,NONE,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_GUJARAT,BER|BHV|BIC|DHA|IDA|JUN|KUT|NAW|PLP|POR,50,0,pan:10:BIC:lagab_asia.txt,current_pm=500|max_tech=500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_HEREROLAND,HRO|OVB|SAN,0,8,NONE,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_IDAHO,BNN|NZP|ORG,0,35,NONE,current_pm=700|max_tech=2625,Potential is a level ceiling; current/max assume full employment and inputs
STATE_JALISCO,MEX,30,0,pan:2:MEX:lagab_americas.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_JIANGSU,CHI,12,0,pan:2:CHI:lagab_asia.txt,current_pm=120|max_tech=120,Potential is a level ceiling; current/max assume full employment and inputs
STATE_JUTLAND,DEN,15,0,pan:1:DEN:lagab_europe.txt,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_KANSAI,JAP,40,0,NONE,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_KHUZESTAN,ARB,0,25,NONE,current_pm=500|max_tech=1875,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LANCASHIRE,GBR,0,30,mine:10:GBR:lagab_europe.txt,current_pm=600|max_tech=2250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LANGUEDOC,FRA,25,0,pan:2:FRA:lagab_europe.txt,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LAZIO,PAP,12,0,NONE,current_pm=120|max_tech=120,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LA_PAMPA,ARG,0,10,mine:1:ARG:lagab_americas.txt,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LESSER_POLAND,RUS,0,15,mine:5:RUS:lagab_europe.txt,current_pm=300|max_tech=1125,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LIBYA,TBI|TRI|ZWY,45,0,NONE,current_pm=450|max_tech=450,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LIMA,NPU,40,0,pan:2:NPU:lagab_americas.txt,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LOS_RIOS,CHL,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LOUISIANA,USA,0,10,NONE,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LOURENCO_MARQUES,GZA|POR,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LOWER_ANDALUSIA,SPA,15,0,NONE,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LOWER_EGYPT,EGY,60,0,pan:1:EGY:lagab_africa.txt,current_pm=600|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_LURISTAN,PER,0,18,NONE,current_pm=360|max_tech=1350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MACEDONIA,TUR,8,0,NONE,current_pm=80|max_tech=80,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MADRAS,BIC|DEN|FRA|PUD,25,0,pan:2:BIC:lagab_asia.txt,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MARRAKECH,MOR,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MEKONG,DAI|DGR,30,0,pan:2:DAI:lagab_asia.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MISSISSIPPI,USA,0,15,mine:2:USA:lagab_americas.txt,current_pm=300|max_tech=1125,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MONTENEGRO,AUS|MON|TUR,10,0,NONE,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MOSCOW,RUS,0,12,NONE,current_pm=240|max_tech=900,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MUNSTER,GBR,0,20,NONE,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_MYSORE,BIC|MYS,10,0,NONE,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NAKHON_RATCHASIMA,SIA,0,15,NONE,current_pm=300|max_tech=1125,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NAMAQUALAND,NAM|SAN,35,0,NONE,current_pm=350|max_tech=350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NEW_HAMPSHIRE,USA,0,12,NONE,current_pm=240|max_tech=900,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NEW_SOUTH_WALES,KLN|KNC|KRI|NSW|PAA|WDJ|YUR,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NEW_YORK,USA,0,35,mine:5:USA:lagab_americas.txt,current_pm=700|max_tech=2625,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NICARAGUA,MKT|UCA,25,0,NONE,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NORTHERN_THRACE,TUR,12,0,NONE,current_pm=120|max_tech=120,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NORTH_ANGOLA,KON|POR,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_NORTH_MADAGASCAR,MAD,25,0,NONE,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ONTARIO,HBC|ONT,0,30,mine:2:ONT:lagab_americas.txt,current_pm=600|max_tech=2250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ORISSA,BIC|MYB|NAR|PTN,20,0,pan:2:BIC:lagab_asia.txt,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PALESTINE,EGY,30,0,pan:2:EGY:lagab_asia.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PANAMA,CLM,20,0,pan:1:CLM:lagab_americas.txt,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PARA,PRA,0,20,NONE,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PEGU,BIC|BUR|DEN,30,0,pan:1:BUR:lagab_asia.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PERSIAN_KURDISTAN,PER,0,15,NONE,current_pm=300|max_tech=1125,Potential is a level ceiling; current/max assume full employment and inputs
STATE_POITOU,FRA,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_POMERANIA,PRU,0,20,NONE,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_POSEN,PRU,0,18,NONE,current_pm=360|max_tech=1350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_POTOSI,BOL,0,80,mine:1:BOL:lagab_americas.txt,current_pm=1600|max_tech=6000,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PROVENCE,FRA|SAR,25,0,pan:1:FRA:lagab_europe.txt,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PSKOV,RUS,0,8,mine:1:RUS:lagab_europe.txt,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_PUNJAB,BHW|PAN,0,60,mine:5:PAN:lagab_asia.txt,current_pm=1200|max_tech=4500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_QINGHAI,CHI,0,25,mine:1:CHI:lagab_asia.txt,current_pm=500|max_tech=1875,Potential is a level ceiling; current/max assume full employment and inputs
STATE_QUEENSLAND,ARR|GRW|KNC|MRA|NSW|PAA|PMA|WDJ|WKB,35,0,NONE,current_pm=350|max_tech=350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_RIO_DE_JANEIRO,BRZ,25,0,pan:1:BRZ:lagab_americas.txt,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_RIO_GRANDE_DO_NORTE,BRZ,40,0,pan:2:BRZ:lagab_americas.txt,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_RUTHENIA,HUN,0,10,NONE,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SANTIAGO,CHL,40,0,pan:2:CHL:lagab_americas.txt,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SAN_SALVADOR,UCA,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SARDINIA,SAR,40,0,pan:1:SAR:lagab_europe.txt,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SASKATCHEWAN,HBC|IRC,0,30,NONE,current_pm=600|max_tech=2250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SENEGAL,BND|CAY|DIO|FRA|FTR|JLF|KBU|POR|SIL|SRR,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SEOUL,KOR,8,0,pan:1:KOR:lagab_asia.txt,current_pm=80|max_tech=80,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SHANXI,CHI,0,25,mine:5:CHI:lagab_asia.txt,current_pm=500|max_tech=1875,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SHAOZHOU,CHI,12,0,NONE,current_pm=120|max_tech=120,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SICHUAN,CHI,0,30,mine:3:CHI:lagab_asia.txt,current_pm=600|max_tech=2250,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SICILY,SIC,35,0,pan:1:SIC:lagab_europe.txt,current_pm=350|max_tech=350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SIERRA_LEONE,MDK|SIL|TMN,15,0,NONE,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SINAI,EGY,45,0,NONE,current_pm=450|max_tech=450,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SINALOA,MEX,40,0,NONE,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SOMALILAND,GLD|ISQ|MJT|WSG,35,0,NONE,current_pm=350|max_tech=350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SONORA,MEX,45,0,NONE,current_pm=450|max_tech=450,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SOUTH_ANGOLA,HRO|OVB|OVM|POR,15,0,NONE,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SOUTH_AUSTRALIA,KAU|KLN|KNC|MRN|PAA|SAS|WTI|YUR,40,0,NONE,current_pm=400|max_tech=400,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SOUTH_DAKOTA,LKT|USA,0,40,NONE,current_pm=800|max_tech=3000,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SOUTH_MADAGASCAR,MAD,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_SYRIA,EGY,0,20,NONE,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TAJIKISTAN,BUK|KOK,0,12,NONE,current_pm=240|max_tech=900,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TAMBOV,RUS,0,10,NONE,current_pm=200|max_tech=750,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TEXAS,COM|MEX|TEX,0,20,NONE,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TIMBUKTU,ADG|ADR|ATR|MSN|OUA|RGB,0,8,NONE,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TOGO,ASH|EWE,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TOHOKU,JAP,10,0,pan:1:JAP:lagab_asia.txt,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TRAVANCORE,BIC|COC|TRA,20,0,NONE,current_pm=200|max_tech=200,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TUSCANY,TUS,15,0,NONE,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_TYROL,AUS,0,18,mine:1:AUS:lagab_europe.txt,current_pm=360|max_tech=1350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ULIASTAI,CHI,0,12,NONE,current_pm=240|max_tech=900,Potential is a level ceiling; current/max assume full employment and inputs
STATE_UMBRIA,PAP,10,0,pan:1:PAP:lagab_europe.txt,current_pm=100|max_tech=100,Potential is a level ceiling; current/max assume full employment and inputs
STATE_UPPER_ANDALUSIA,GBR|SPA,18,15,NONE,current_pm=480|max_tech=1305,Potential is a level ceiling; current/max assume full employment and inputs
STATE_UPPER_SILESIA,PRU,0,40,NONE,current_pm=800|max_tech=3000,Potential is a level ceiling; current/max assume full employment and inputs
STATE_URALSK,KZH|RUS|TRM,0,18,mine:3:RUS:lagab_asia.txt|mine:3:RUS:lagab_europe.txt,current_pm=360|max_tech=1350,Potential is a level ceiling; current/max assume full employment and inputs; duplicate level-3 mine history entries require runtime check
STATE_URMIA,PER,0,25,NONE,current_pm=500|max_tech=1875,Potential is a level ceiling; current/max assume full employment and inputs
STATE_VALENCIA,SPA,30,0,pan:2:SPA:lagab_europe.txt,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_VICTORIA,KLN|KRI|NSW,15,0,NONE,current_pm=150|max_tech=150,Potential is a level ceiling; current/max assume full employment and inputs
STATE_WADDAI,BGI|BOR|WAD,0,8,NONE,current_pm=160|max_tech=600,Potential is a level ceiling; current/max assume full employment and inputs
STATE_WESTERN_AUSTRALIA,KTU|KYN|MRN|NNG|NYP|WAS|WRR|WTI,45,0,NONE,current_pm=450|max_tech=450,Potential is a level ceiling; current/max assume full employment and inputs
STATE_WESTERN_THRACE,TUR,12,0,NONE,current_pm=120|max_tech=120,Potential is a level ceiling; current/max assume full employment and inputs
STATE_WEST_GALICIA,AUS|KRA,0,15,NONE,current_pm=300|max_tech=1125,Potential is a level ceiling; current/max assume full employment and inputs
STATE_WEST_PRUSSIA,PRU,0,18,NONE,current_pm=360|max_tech=1350,Potential is a level ceiling; current/max assume full employment and inputs
STATE_YEMEN,HDJ|KAT|LAH|MAH|ZAI,0,20,mine:1:KAT:lagab_asia.txt,current_pm=400|max_tech=1500,Potential is a level ceiling; current/max assume full employment and inputs
STATE_YUCATAN,MEX,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ZANZIBAR,OMA,30,0,NONE,current_pm=300|max_tech=300,Potential is a level ceiling; current/max assume full employment and inputs
STATE_ZHILI,CHI,25,0,pan:5:CHI:lagab_asia.txt,current_pm=250|max_tech=250,Potential is a level ceiling; current/max assume full employment and inputs
