tag,country_name,state,direct_owner_valid,coastal,domain,land_units_recruited_3b,explicit_barracks_before,formation_materialized_barracks,target_explicit_barracks,explicit_barracks_after,naval_crew_required_country,naval_admin_before_state,naval_admin_target_state,naval_admin_after_state,structural_defer,action,temporary_map_abstraction,capacity_before,capacity_after,shortfall_before,shortfall_after,evidence,static_result,notes
BAD,Baden,STATE_BADEN,YES,NO,land,9,0,9,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,9,9,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BAL,Bali,STATE_SUNDA_ISLANDS,YES,YES,land,4,10,4,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,14,4,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BAV,Bavaria,STATE_BAVARIA,YES,NO,land,8,0,8,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,8,8,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BEN,Benin,STATE_BENIN,YES,YES,land,8,20,8,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,28,8,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BEO,Austrian Netherlands (BEO/Belgium),STATE_FLANDERS,YES,YES,land,12,0,12,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,12,12,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BGI,Bagirmi,STATE_WADDAI,YES,NO,land,1,2,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,3,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BHU,Bhutan,STATE_EASTERN_HIMALAYAS,YES,NO,land,1,2,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,3,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BHV,Bhavnagar,STATE_GUJARAT,YES,YES,land,3,0,3,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,3,3,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BIC,East India,STATE_AWADH,YES,NO,land,30,0,30,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,30,30,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BIC,East India,STATE_CIRCARS,YES,YES,land,25,0,25,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,25,25,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BLG,Bulungan,STATE_EAST_BORNEO,YES,YES,land,1,2,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,3,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BNJ,Banjar,STATE_EAST_BORNEO,YES,YES,land,2,4,2,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,6,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BNY,Bunyoro,STATE_UGANDA,YES,NO,land,1,3,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,4,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BOR,Bornu,STATE_BORNU,YES,NO,land,6,15,6,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,21,6,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BRD,Burundi,STATE_TANGANYIKA,YES,NO,land,2,5,2,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,7,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BRE,Bremen,STATE_ELBE,YES,YES,land,1,0,1,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,1,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BRG,Borgu,STATE_DAHOMEY,YES,YES,land,1,3,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,4,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BRU,Brunei,STATE_NORTH_BORNEO,YES,YES,land,1,3,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,4,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BRZ,Brazil,STATE_PARAIBA,YES,YES,land,1,0,1,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,1,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BRZ,Brazil,STATE_RIO_DE_JANEIRO,YES,YES,land,3,0,3,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,3,3,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BST,Basutoland,STATE_VRYSTAAT,YES,NO,land,2,2,2,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,4,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BST,Basutoland,STATE_ZULULAND,YES,YES,land,0,3,0,0,0,0,0,0,0,NO,REMOVE_STALE_PRE_3B_CAPACITY,NO,3,0,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BTN,Buton,STATE_CELEBES,YES,YES,land,1,1,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,2,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BUG,Buganda,STATE_UGANDA,YES,NO,land,4,10,4,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,14,4,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BUK,Bukhara,STATE_MERZ,YES,NO,land,8,0,8,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,8,8,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BUK,Bukhara,STATE_UZBEKIA,YES,NO,land,0,20,0,0,0,0,0,0,0,NO,REMOVE_STALE_PRE_3B_CAPACITY,NO,20,0,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
BUR,Burma,STATE_KACHIN,YES,NO,land,30,0,30,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,30,30,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CAM,Cambodia,STATE_CAMBODIA,YES,YES,land,6,15,6,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,21,6,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CHC,Chechnya,STATE_DAGESTAN,YES,NO,land,8,0,8,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,8,8,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CHI,China,STATE_ALXA,YES,NO,land,110,0,110,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,110,110,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CHI,China,STATE_AMUR,YES,YES,land,37,0,37,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,37,37,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CHI,China,STATE_CHONGQING,YES,NO,land,143,0,143,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,143,143,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CHP,Champasak,STATE_LAOS,YES,NO,land,1,3,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,4,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CIR,Circassia,STATE_KUBAN,YES,YES,land,14,0,14,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,14,14,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CMI,Chiang Mai,STATE_CHIANG_MAI,YES,NO,land,4,10,4,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,14,4,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
COB,Saxe-Coburg-Gotha,STATE_SAXONY,YES,NO,land,1,2,1,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,3,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
COC,Cochin,STATE_TRAVANCORE,YES,YES,land,2,0,2,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,2,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CON,Constantine,STATE_CONSTANTINE,YES,YES,land,2,6,2,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,8,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
COO,Cooch Behar,STATE_WEST_BENGAL,YES,YES,land,2,0,2,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,2,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CRI,Crimea,STATE_CHERSON,YES,YES,land,10,0,10,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,10,10,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CUB,Cuba,STATE_CENTRAL_CUBA,YES,YES,land,2,0,2,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,2,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CUB,Cuba,STATE_EASTERN_CUBA,YES,YES,land,2,0,2,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,2,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
CUB,Cuba,STATE_WESTERN_CUBA,YES,YES,land,7,0,7,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,7,7,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DAH,Dahomey,STATE_DAHOMEY,YES,YES,land,7,7,7,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,14,7,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DAI,Dai Nam,STATE_ANNAM,YES,YES,land,0,20,0,20,20,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,20,20,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DAI,Dai Nam,STATE_MEKONG,YES,YES,land,0,15,0,15,15,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,15,15,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DAI,Dai Nam,STATE_TONKIN,YES,YES,land,0,20,0,20,20,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,20,20,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DEI,East Indies,STATE_CELEBES,YES,YES,land,12,0,12,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,12,12,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DENNOR,Denmark-Norway,STATE_EASTERN_NORWAY,YES,YES,land,18,0,18,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,18,18,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DFR,Darfur,STATE_DARFUR,YES,NO,land,2,5,2,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,7,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
DUR,Afghanistan,STATE_BALKH,YES,NO,land,45,0,45,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,45,45,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
ETH,Ethiopia,STATE_AMHARA,YES,NO,land,16,10,16,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,26,16,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
ETH,Ethiopia,STATE_GONDER,YES,NO,land,0,14,0,0,0,0,0,0,0,NO,REMOVE_STALE_PRE_3B_CAPACITY,NO,14,0,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
ETH,Ethiopia,STATE_OROMIA,YES,NO,land,0,15,0,0,0,0,0,0,0,NO,REMOVE_STALE_PRE_3B_CAPACITY,NO,15,0,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FRA,France,STATE_ALSACE_LORRAINE,YES,NO,land,84,0,84,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,84,84,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FRA,France,STATE_AQUITAINE,YES,YES,land,41,0,41,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,41,41,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FRA,France,STATE_WEST_INDIES,YES,YES,land,40,0,40,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,40,40,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FRM,Frankfurt,STATE_HESSE,YES,NO,land,1,0,1,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,1,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FTJ,Futa Jallon,STATE_GUINEA,YES,YES,land,4,10,4,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,14,4,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FTR,Futa Toro,STATE_MAURITANIA,YES,YES,land,4,5,4,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,9,4,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
FTR,Futa Toro,STATE_SENEGAL,YES,YES,land,0,5,0,0,0,0,0,0,0,NO,REMOVE_STALE_PRE_3B_CAPACITY,NO,5,0,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GAL,Galicia-Lodomeria,STATE_EAST_GALICIA,YES,NO,land,12,0,12,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,12,12,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GAR,Garhwal,STATE_AGRA,YES,NO,land,2,0,2,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,2,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GBR,Great Britain,STATE_BAHAMAS,YES,YES,land,9,0,9,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,9,9,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GBR,Great Britain,STATE_BALEARIC_ISLANDS,YES,YES,land,9,0,9,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,9,9,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GBR,Great Britain,STATE_BERMUDA,YES,YES,land,11,0,11,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,11,11,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GBR,Great Britain,STATE_CEYLON,YES,YES,land,9,0,9,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,9,9,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GBR,Great Britain,STATE_EAST_ANGLIA,YES,YES,land,11,0,11,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,11,11,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GEN,Most Serene Republic of Genoa,STATE_PIEDMONT,YES,YES,land,2,0,2,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,2,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GLD,Geledi,STATE_SOMALILAND,YES,YES,land,2,5,2,0,0,0,0,0,0,NO,REMOVE_DUPLICATE_WITH_FORMATION_MATERIALIZATION,NO,7,2,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
GWA,Gwalior,STATE_MALWA,YES,NO,land,30,0,30,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,30,30,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
HAI,Haiti,STATE_HAITI,YES,YES,land,20,0,20,0,0,0,0,0,0,YES,STRUCTURAL_DEFER_PRESERVE,NO,20,20,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
HAM,Hamburg,STATE_ELBE,YES,YES,land,1,0,1,0,0,0,0,0,0,NO,FORMATION_MATERIALIZATION_ONLY,NO,1,1,0,0,Vanilla 1.13.9 has zero overlap between formation-recruiting and explicit-barracks country/state pairs,PASS,Formation units materialize one barracks level each; explicit nondeferred levels would be additive.
