tag,country_name,auto_formation_naming_supported,existing_native_name_pool,name_pool_language,latin_alphabet_compliant,r2_generic_automatic_formations,priority,action,evidence
FRA,France,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
FRM,Frankfurt,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
FTJ,Futa Jallon,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
FTR,Futa Toro,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GAL,Galicia-Lodomeria,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GAR,Garhwal,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GBR,Great Britain,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GEN,Most Serene Republic of Genoa,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GLD,Geledi,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GR3,Sicily,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GR5,Santo Domingo,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,SPANISH_COLONIAL,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
GWA,Gwalior,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HAI,Haiti,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HAM,Hamburg,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HAN,Hanover,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HAU,Gobir,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HAW,Hawaii,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HBC,Hudson's Bay Company,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HDJ,Hedjaz,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HEK,Hesse-Kassel,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HES,Hesse-Darmstadt,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HOH,Hohenzollern,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HOL,Holstein,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HUN,Hungary,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
HYD,Hyderabad,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
IQU,Iquicha,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
IR1,Mamluk Iraq,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
IREK,Kingdom of Ireland,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
ISQ,Isaaq,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
JAP,Japan,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
JEY,Jeypore,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
JMB,Jambi,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
JOH,Johore,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KAU,Kaurna,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KHI,Khiva,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KHP,Kolhapur,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KNO,Kurnool,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KOK,Kokand,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KON,Kongo,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KOR,Korea,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KRG,Karagwe,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KRT,Kaarta,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KTI,Kutai,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
KZH,Kishi Zhuz,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
LAH,Lahej,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
LAN,Lanfang,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
LIP,Lippe-Detmold,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
LOU,Louisiana,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,1,R2_OBSERVED_GENERIC,NOT_SUPPORTED_BY_ENGINE,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
LUA,Luang Prabang,NO,NO,NOT_EXPOSED_BY_ENGINE,N/A_NO_NAME_POOL,0,WORLD_AUDIT,DEFER,No country-scoped army/fleet name-pool database or scripted hook exists in vanilla 1.13.9; automatic ordinal names are engine-generated.
