TAG,Country,Runtime_Bureaucracy_Before,Population_Rebalance_Effect,New_Deincorporation_Effect,Administration_Output_Added,Additional_Admin_Levels_Wave2,Final_Admin_Target,Projected_Balance_After,Runtime_Target_Status,Decision,Notes
FRA,France,52.5,0.0,0.0,0.0,0,33,52.5,HEALTHY,NO_CHANGE_ALREADY_HEALTHY,Runtime screenshot anchor; administration placed in existing principal centres.
FRM,Frankfurt,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
FTJ,Futa Jallon,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,HEALTHY,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
FTR,Futa Toro,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GAL,Galicia-Lodomeria,NOT_OBSERVED,0.0,0.0,0.0,0,6,RUNTIME_REQUIRED,SEVERE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GAR,Garhwal,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GBR,Great Britain,5.5,0.0,0.0,0.0,0,91,5.5,HEALTHY,NO_CHANGE_ALREADY_HEALTHY,Runtime screenshot anchor; administration placed in existing principal centres.
GEN,Most Serene Republic of Genoa,NOT_OBSERVED,0.0,0.0,0.0,0,1,RUNTIME_REQUIRED,HEALTHY,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GGO,Gogo,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GLD,Geledi,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GNI,Guarani,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GR3,Sicily,NOT_OBSERVED,0.0,0.0,0.0,0,2,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GR5,Santo Domingo,NOT_OBSERVED,0.0,0.0,0.0,0,1,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GR7,Inuit,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,HEALTHY,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GRW,Garawa,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
GWA,Gwalior,-40.7,0.0,0.0,40.0,4,10,-0.7,MANAGEABLE_DEFICIT,RUNTIME_CALIBRATION,Runtime screenshot anchor; administration placed in existing principal centres.
HAI,Haiti,NOT_OBSERVED,0.0,0.0,0.0,0,2,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HAM,Hamburg,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HAN,Hanover,NOT_OBSERVED,0.0,0.0,0.0,0,1,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HAU,Gobir,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HAW,Hawaii,NOT_OBSERVED,0.0,0.0,0.0,0,1,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HBC,Hudson's Bay Company,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HDJ,Hedjaz,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HEK,Hesse-Kassel,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HES,Hesse,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HHE,Hehe,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HLA,Halia,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HMB,Hemba,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HOH,Hohenzollern,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HOL,Holstein,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HRO,Herero,NOT_OBSERVED,0.0,0.0,0.0,0,0,RUNTIME_REQUIRED,MANAGEABLE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
HUN,Hungary,NOT_OBSERVED,0.0,0.0,0.0,0,6,RUNTIME_REQUIRED,SEVERE_DEFICIT,NO_RUNTIME_WRITE,Static state-cost estimate only; requires runtime observation before any further write.
