Owner_TAG,Country,State_ID,State_Name,Current_Population,Priority,Estimated_Bureaucracy_Reduction,Reason,Runtime_Validation_Required
DUR,Afghanistan,STATE_CENTRAL_HIGHLANDS,Hazaristan,168485,2,16.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
DUR,Afghanistan,STATE_PUNJAB,Punjab,229287,3,19.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
DUR,Afghanistan,STATE_BALKH,Southern Turkestan,265203,4,20.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
DUR,Afghanistan,STATE_QUETTA,Quetta,291926,5,21.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
DUR,Afghanistan,STATE_KASHMIR,Kashmir,1682256,6,77.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
DUR,Afghanistan,STATE_PASHTUNISTAN,Pashtunistan,2263428,7,100.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
ETH,Ethiopia,STATE_ERITREA,Eritrea,28000,1,11.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
ETH,Ethiopia,STATE_OROMIA,Oromia,1692191,2,77.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
ETH,Ethiopia,STATE_AMHARA,Amhara,2373464,3,104.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
GWA,Gwalior,STATE_MALWA,Malwa,1733642,1,79.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
HAN,Hanover,STATE_BRUNSWICK,Brunswick,184000,1,17.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
HAN,Hanover,STATE_ELBE,Elbe,512788,2,30.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
HUN,Hungary,STATE_RUTHENIA,Ruthenia,342154,1,23.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
HUN,Hungary,STATE_DELVIDEK,Vojvodina,761396,2,40.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
HUN,Hungary,STATE_BANAT,Banat,1189660,3,57.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
HUN,Hungary,STATE_BEKES,Partium,1524492,4,71.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
IR1,Mamluk Iraq,STATE_DEIR_EZ_ZOR,Deir-Ez-Zor,254096,1,20.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
IR1,Mamluk Iraq,STATE_BASRA,Basra,425904,2,27.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
IR1,Mamluk Iraq,STATE_BAGHDAD,Baghdad,500994,3,30.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
IREK,Kingdom of Ireland,STATE_CONNAUGHT,Connaught,1390481,1,65.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
IREK,Kingdom of Ireland,STATE_MUNSTER,Munster,2348237,2,103.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
JAP,Japan,STATE_SHIKOKU,Shikoku,1513836,1,70.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
JAP,Japan,STATE_KYOTO,Kyoto,2021176,2,90.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
JAP,Japan,STATE_CHUGOKU,Chugoku,2768928,3,120.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
JAP,Japan,STATE_HOKUSHINETSU,Hokushin'etsu,2908540,4,126.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
KOR,Korea,STATE_SARIWON,Gwanbuk,1620102,1,74.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
KOR,Korea,STATE_BUSAN,Yeongnam,3596627,2,153.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
KOR,Korea,STATE_SEOUL,Gyeonggi,2818978,3,122.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
KOR,Korea,STATE_PYONGYANG,Yangseo,3612828,4,154.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
MARATH,Maratha Confederacy,STATE_MALWA,Malwa,547720,1,31.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
MARATH,Maratha Confederacy,STATE_BUNDELKHAND,Bundelkhand,2017508,2,90.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
MAS,Mascara,STATE_ORAN,Oran,735807,1,39.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
MOR,Morocco,STATE_MARRAKECH,Marrakech,1029196,1,51.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
OMA,Oman,STATE_ABU_DHABI,Trucial Coast,4830,1,10.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
OMA,Oman,STATE_KENYA,Kenya,60900,2,12.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
OMA,Oman,STATE_OMAN,Oman,234000,3,19.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_SEMNAN,Semnan,59311,1,12.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_KERMAN,Kerman,227689,2,19.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_ARMENIA,Armenia,252964,3,20.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_LURISTAN,Luristan,325202,4,23.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_URMIA,Urmia,360941,5,24.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_PERSIAN_KURDISTAN,Persian Kurdistan,401370,6,26.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_ISFAHAN,Isfahan,499382,7,30.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_KHORASAN,Khorasan,715822,8,38.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PER,Persia,STATE_MAZANDARAN,Mazandaran,1026936,9,51.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PHI,Philippines,STATE_WEST_MICRONESIA,West Micronesia,8994,1,10.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
PLC,Poland-Lithuania,STATE_WEST_PRUSSIA,West Prussia,67004,1,12.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
POR,Portugal,STATE_MADEIRA,Madeira,110202,1,14.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_SURGUT,Surgut,12058,1,10.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_DOBRUDJA,Dobrudja,21660,2,10.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_KOLYMA,Kolyma,41821,3,11.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_AKMOLINSK,Akmolinsk,48776,4,12.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_KALMYKIA,Kalmykia,125762,5,15.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_BURYATIA,Buryatia,175587,6,17.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_KRASNOYARSK,Krasnoyarsk,196440,7,17.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,238520,8,19.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_WEST_KARELIA,West Karelia,249000,9,20.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_ASTRAKHAN,Astrakhan,264795,10,20.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_CHELYABINSK,Chelyabinsk,325607,11,23.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_UFA,Ufa,369535,12,24.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_VITEBSK,Vitsyebsk,410133,13,26.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_CHUVASHIA,Cheboksary,555443,14,32.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_MOGILEV,Magiliow,624822,15,35.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_ROSTOV,Rostov,631680,16,35.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_PSKOV,Pskov,706885,17,38.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_GALICH,Vologda,746504,18,39.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_PERM,Perm,777777,19,41.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_NOVGOROD,Novgorod,820118,20,42.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_SMOLENSK,Smolensk,1029741,21,51.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_TVER,Tver,1232108,22,59.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_RYAZAN,Ryazan,1243172,23,59.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_CHERNIHIV,Chernihiv,1424280,24,67.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_VYATKA,Vyatka,1512000,25,70.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_NIZHNY_NOVGOROD,Nizhny Novgorod,1582933,26,73.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
RUS,Russia,STATE_KURSK,Kursk,2189913,27,97.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_TEXAS,Texas,15000,1,10.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_BAJA_CALIFORNIA,Baja California,22864,2,10.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_COSTA_RICA,Costa Rica,83992,3,13.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_SONORA,Sonora,112724,4,14.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_SINALOA,Sinaloa,134941,5,15.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_CHIAPAS,Chiapas,146677,6,15.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_DURANGO,Durango,156999,7,16.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_CHIHUAHUA,Chihuahua,163895,8,16.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_RIO_GRANDE,Río Grande,224503,9,19.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_GUERRERO,Guerrero,231320,10,19.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC1,Nueva España,STATE_VERACRUZ,Veracruz,251061,11,20.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_PANAMA,Panama,128192,1,15.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_GUAVIARE,Guaviare,128392,2,15.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_CAUCA,Cauca,284400,3,21.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_ZULIA,Zulia,431116,4,27.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_ANTIOQUIA,Antioquia,537812,5,31.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_BOLIVAR,Bolívar,198162,6,17.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_MIRANDA,Miranda,359124,7,24.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC2,Nueva Granada,STATE_CUNDINAMARCA,Cundinamarca,527600,8,31.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_TARAPACA,Tarapacá,52000,1,12.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_PASTAZA,Pastaza,92900,2,13.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_ANTOFAGASTA,Antofagasta,112196,3,14.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_SANTA_CRUZ,Santa Cruz,171000,4,16.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_LOS_RIOS,Los Ríos,252892,5,20.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_AREQUIPA,Arequipa,277400,6,21.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_CAJAMARCA,Cajamarca,306500,7,22.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_ICA,Ica,351708,8,24.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_POTOSI,Potosí,159996,9,16.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC3,Perú,STATE_LIMA,Lima,504100,10,30.2,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SC4,Río de la Plata,STATE_JUJUY,Jujuy,72404,1,12.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SIA,Siam,STATE_CAMBODIA,Cambodia,201335,1,18.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SIA,Siam,STATE_MALAYA,Malaya,264800,2,20.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SIA,Siam,STATE_NAKHON_RATCHASIMA,Nakhon Ratchasima,1182312,3,57.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SIC,Two Sicilies,STATE_ABRUZZO,Abruzzo,660448,1,36.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SIC,Two Sicilies,STATE_CALABRIA,Calabria,882848,2,45.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SIC,Two Sicilies,STATE_APULIA,Apulia,1284392,3,61.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SOK,Sokoto,STATE_OUTER_HAUSALAND,Outer Hausaland,187159,1,17.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SOK,Sokoto,STATE_NIGERIA,Nigeria,576308,2,33.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SOK,Sokoto,STATE_NORTH_CAMEROON,North Cameroon,794172,3,41.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
SOK,Sokoto,STATE_HAUSALAND,Hausaland,1465304,4,68.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TIB,Tibet,STATE_EASTERN_HIMALAYAS,Eastern Himalayas,150146,1,16.0,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TIB,Tibet,STATE_NGARI,Ngari,890000,2,45.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_SINAI,Sinai,20616,1,10.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_MATRUH,Matruh,22050,2,10.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_DONGOLA,Dongola,27504,3,11.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_TRANSJORDAN,Transjordan,40000,4,11.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_EAST_AEGEAN_ISLANDS,East Aegean Islands,93984,5,13.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_CRETE,Crete,139992,6,15.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_ERITREA,Eritrea,143160,7,15.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_CYPRUS,Cyprus,148665,8,15.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
