TAG,Country,Region,Category,Technology_ID,Classification,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Status,Tree_Issue,Classification_Issue,Reason,Source_1,Source_2
ACH,Acholi,East Africa,military,armament_standardization_inspection,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de système attesté de normes et inspection d’armement correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,military,copper_sheathing,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Technologie frontière très spécialisée; aucune implantation locale suffisamment établie dans ce TAG africain au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,military,horse_artillery,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Technologie frontière très spécialisée; aucune implantation locale suffisamment établie dans ce TAG africain au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,military,military_topographic_surveying,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Technologie frontière très spécialisée; aucune implantation locale suffisamment établie dans ce TAG africain au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,military,permanent_engineer_services,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune preuve d’un corps permanent du génie militaire.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,coke_smelting,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,distillation,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante d’une distillation locale organisée à l’échelle du nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,improved_husbandry,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Agriculture ou pastoralisme spécialisés sont structurels; ici le nœud est interprété comme socle productif préindustriel, sans supposer une révolution agricole européenne.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,organized_forestry,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,La coupe et le commerce du bois ne démontrent pas une exploitation forestière organisée/rationalisée; la nouvelle définition du nœud impose un seuil plus élevé.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,organized_textile_production,A,ABSENT,REVIEW,LOW,SECTORAL,NOT_APPLICABLE,,,"Des fibres, vêtements et métiers artisanaux existent, mais l’échelle d’une production textile organisée correspondant au bâtiment textile reste incertaine.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,shaft_mining,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,La présence de métallurgie ou d’extraction de surface ne suffit pas à établir des techniques de puits miniers avancées correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,traditional_food_processing,A,ABSENT,REVIEW,LOW,SECTORAL,NOT_APPLICABLE,,,"La transformation domestique est certaine, mais l’échelle d’ateliers/manufactures correspondant au bâtiment gameplay reste incertaine.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,traditional_papermaking,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Usage de papier ou culture manuscrite ne signifie pas fabrication locale; dans de nombreuses régions le papier est importé.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,atmospheric_engine,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,improved_agricultural_implements,B,ABSENT,KEEP,MEDIUM,ABSENT,CLOSED,,,L’existence de l’agriculture seule ne suffit pas; preuve insuffisante de l’outillage amélioré représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,industrial_acids,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,sugar_refining,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de raffinage du sucre local suffisamment établi au seuil industriel représenté par le PM.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,traditional_furniture_making,A,ABSENT,REVIEW,LOW,SECTORAL,TREE_STRUCTURE_REVIEW,TREE_STRUCTURE_REVIEW: le parent imposé par l’arbre est plus difficile à justifier que la capacité examinée.,,"Le travail du bois est établi, mais l’échelle manufacturière du bâtiment de meubles reste difficile à fixer.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,traditional_glassmaking,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Le verre est souvent importé, travaillé ou refondu; cela ne démontre pas une verrerie locale complète.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,turnpike_road_networks,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Routes, pistes caravanières et corvées d’entretien n’équivalent pas à un réseau de routes à péage/turnpike institutionnalisé.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,advanced_crop_rotations,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Interculture, jachère ou itinérance culturale ne sont pas automatiquement la rotation avancée représentée par le nœud.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,applied_mineralogy,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune preuve d’une pratique minéralogique systématique équivalente au nœud au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,industrial_canals,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,industrial_ceramics,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,mechanized_spinning,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,mechanized_weaving,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,selective_breeding,B,ABSENT,KEEP,MEDIUM,ABSENT,CLOSED,,,Élevage important ne prouve pas une sélection organisée au seuil de cette technologie frontière.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,advanced_spinning,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,condensing_steam_engines,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,production,precision_boring,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale attestée en Afrique au 1er janvier 1776 au niveau industriel/technique représenté par ce nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,institutionalized_public_credit,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Tribut, prêts privés et trésor royal ne suffisent pas à établir un système institutionnalisé de crédit public.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,institutionalized_scientific_exchange,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante d’un réseau institutionnalisé d’échanges savants correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,international_relations,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Relations commerciales occasionnelles ne suffisent pas à établir une capacité diplomatique institutionnalisée au niveau du nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,periodical_print_networks,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucun réseau local de presse périodique comparable au nœud n’est établi en Afrique au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,codified_practical_knowledge,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,"Les savoirs artisanaux transmis oralement ne suffisent pas, à eux seuls, à établir le nœud de savoirs codifiés.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,commercial_insurance_markets,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune preuve d’un marché d’assurance commerciale institutionnalisé correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,stock_exchange,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Marchés, foires et crédit marchand ne constituent pas une bourse institutionnalisée au sens du nœud.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,systematic_administrative_statistics,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Administration ou tribut ne suffisent pas à démontrer des statistiques d’État systématiques.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,variolation_networks,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisamment localisée d’un réseau de variolisation en 1776.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/smallpox-inoculation-in-africa/E43D8B3146D1EC4649699AD758E3B37A,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html
ACH,Acholi,East Africa,society,medical_degrees,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Médecine traditionnelle ou praticiens de cour ne suffisent pas à établir facultés/collèges/titres médicaux reconnus au sens du nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,organized_elementary_schooling,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Pas de preuve d’un réseau d’enseignement élémentaire organisé correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,political_economy,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"La capacité gameplay renvoie à une doctrine/institution d’économie politique formalisée, non à la seule sophistication commerciale ou fiscale.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,specialized_technical_academies,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas d’académie technique spécialisée correspondant au bâtiment université et à la formation technique institutionnelle du nœud en 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,systematic_population_registration,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve de registres de population systématiques correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,veterinary_science,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Savoirs empiriques d’élevage ne suffisent pas à établir une science vétérinaire institutionnalisée.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,classical_political_economy,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"La capacité gameplay renvoie à une doctrine/institution d’économie politique formalisée, non à la seule sophistication commerciale ou fiscale.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,constitutional_government,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le contenu politique du nœud correspond à des doctrines/institutions constitutionnelles modernes qui ne sont pas établies ici au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,human_rights,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le contenu politique du nœud correspond à des doctrines/institutions constitutionnelles modernes qui ne sont pas établies ici au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,national_sovereignty,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le contenu politique du nœud correspond à des doctrines/institutions constitutionnelles modernes qui ne sont pas établies ici au 1er janvier 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,systematic_cadastral_surveying,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Mesure locale des terres ou droits coutumiers ne démontrent pas un levé cadastral systématique.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,systematic_legal_codification,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Pas de preuve d’une codification juridique systématique correspondant au nœud.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,military,field_works,E,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Le déblocage direct de barbelés rend ce nœud gameplay anachronique pour 1776, malgré l’ancienneté générale des retranchements.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,colonization,E,ABSENT,KEEP,HIGH,ABSTRACT,NOT_APPLICABLE,,,"Le nœud débloque des lois coloniales modernes; expansion, tribut ou migration locale ne suffisent pas à l’identifier à cette capacité gameplay.",https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
ACH,Acholi,East Africa,society,urbanization,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Aucune justification pour projeter le paquet urbain/construction de ce nœud abstrait sur ce TAG en 1776.,https://82nd-and-fifth.metmuseum.org/toah/ht/09/afa.html,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/east-africa-the-expansion-of-commerce/8AE31B68FFE6ED0C29991E89FAB01006
